"","Gene","GSM223386","GSM223387","GSM223388","GSM223389","GSM223390","GSM223391","GSM223392","GSM223393","GSM223394","GSM223395","GSM223396","GSM223397","GSM223398","GSM223399","GSM2233100","GSM2233101","GSM2233102","GSM2233103","GSM2233104","GSM2233105","GSM2233106","GSM2233107","GSM2233108","GSM2233109","GSM2233110","GSM2233111","GSM2233112","GSM2233113"
"Gene_116","Gene_116",6.30115336216671,5.39162417770803,7.12507189227799,8.22182427629102,6.43872175058662,6.43393313336172,7.2222367014564,7.66037070408497,5.49801783039649,6.90937627206226,5.68263971583737,7.89866097314339,5.35491343010656,8.7316139291227,6.97201927759175,8.44768525836504,7.71648527264982,7.89885889159525,6.39236746801002,7.71796276123547,6.64157325198233,6.77071050228607,4.85263527737084,7.66682494744617,6.68885592803233,6.03356312019669,4.01711499309444,8.42709474880406
"Gene_117","Gene_117",6.10567619414894,5.90705898152053,6.83440156775704,6.22754272856881,5.32088772954213,5.99418228612001,6.21367451844107,6.70274893101046,6.28816981825162,5.8646925939506,5.29734835956583,4.56935937490079,4.64709815049654,5.4561114833899,5.35776854911526,7.18298161074152,7.61208119736512,5.8774918448302,6.28201383823658,7.76159185432767,5.79699422034556,6.86561315233749,7.98413193716878,5.07981456301102,5.14410846445385,4.68184795028488,7.30189560692404,7.19563141952012
"Gene_118","Gene_118",5.35929399169462,6.43028469635999,5.71265920015931,4.73809953713095,4.29703516485456,6.89935567585671,5.14863464613924,4.78548561610632,5.31337399175887,5.79101105118021,4.63241219840402,6.08889294253109,6.30944156174369,5.14145069805598,5.33582155685251,5.32826602312406,6.90296076810083,3.82300641057506,7.29802839581992,4.14341814173366,5.999961515973,5.89201943505479,3.49045710542141,7.4795855372078,6.26912430119146,7.2465489558355,3.08943570999531,5.88642328345372
"Gene_119","Gene_119",5.15029565396642,8.99426329504815,6.37324143416641,8.74445403442256,7.26516843521333,9.49078701070608,5.52959112525714,8.32111432723078,6.7884037860305,7.38400212026633,5.27119275108017,8.93810171314901,6.42086138072343,8.68865039051585,4.02698628917502,9.38356340151154,4.81655801375819,8.45942403880512,6.60021883920504,8.39600908820378,5.17540535820526,8.70462635743574,4.58819565494159,7.7210082489878,6.44031189182992,7.33908154063331,6.09794017358318,7.82880559845966
"Gene_120","Gene_120",4.97587120939509,5.44472164868675,6.4032903312207,7.7492473631418,6.36035723787985,6.09513270445542,6.68613525529887,7.40335789868052,6.69136884096369,6.99785872625827,5.87847507435708,6.6834064555388,4.63397458141461,5.05735684839247,6.62038170075029,5.35510748407175,7.43308002390937,6.12835196484847,7.13641129245042,5.79157489236679,5.44329059956567,7.75519625666133,5.24066603139116,6.28834427296732,7.86660152850446,6.60011309715656,4.9220395140873,4.81250086717776
"Gene_121","Gene_121",6.11764659710013,7.77950290977515,4.95832670571068,5.8359099958652,5.41636055943991,5.45237238277809,3.6640526681401,5.81116068839566,7.24299900805133,5.89260025092586,5.36479395112681,7.3156540407747,6.04786447215679,8.04350430210435,7.08867161825065,6.6168138848999,5.79787336451562,6.41233668758463,6.06967441256547,5.86916536488708,3.70857249723724,6.98049507481024,5.76036583686931,4.13919014998596,6.8571320903154,6.79822175909607,5.7667873369145,6.33564726344419
"Gene_122","Gene_122",5.0525253858152,4.31904751995615,4.27169548467926,3.86969638962887,4.0059212126694,7.32314054364586,7.09524438184847,4.94311347232288,7.98220971242917,2.64706510989586,6.59470268812058,2.55997366354983,5.08613372579018,2.20712770042749,5.77392276105236,4.06669769843125,5.7573287020825,5.3998622732538,6.8159187009857,4.15384521951656,4.34763022319092,3.55016597545194,5.85205498933953,3.38892117668707,7.6366827702832,4.21650388799056,5.38141077376651,3.60508872736286
"Gene_123","Gene_123",5.50944255629933,6.12631585845889,6.64183002765162,7.39857200633747,7.9022097713993,6.73668553125042,4.43284990116776,5.77807799981009,5.35355816538085,5.40785937260578,6.36750123089776,6.61765145902061,6.49384285509422,6.50879220740011,7.48023793951334,5.14956055201246,6.23754011959566,6.03676014019885,5.7526852155823,7.86173634509438,4.42874929836017,4.49916826506771,7.01481148496636,8.42138011444996,6.05868330544156,6.32380297257694,5.80895703355319,6.6114987685491
"Gene_124","Gene_124",5.74390780780175,8.79106202153595,4.47068946881958,8.41719148275038,9.39037082127154,8.93937054694656,6.02193106281838,5.2207688417612,6.96618929222735,6.41346168142133,4.39126156531373,8.23586931490003,4.44508616058806,5.52246803533726,5.59024394455841,8.46664561379756,6.0629377155423,7.78956713805929,5.84636309331136,5.44329819594311,5.81969487539858,7.88190915206691,7.28079269441467,7.61026765831823,5.15871381385809,8.1692896666087,5.85096466580693,6.64839369461764
"Gene_125","Gene_125",7.84386200523221,5.28153377868074,6.00168368848421,4.35150518161872,6.20748040735546,5.66231935933268,5.80964102240804,5.1197874544339,4.57273255290479,7.03908851261442,6.31733184479833,5.78997419197522,6.86471731582288,5.50567708281208,4.99767795801602,6.72260439866723,5.50611994644511,4.57234369022533,6.07468094169161,7.03720074533958,4.93360033547734,6.52757266150367,4.95845892990172,6.81644111260158,5.18584468614364,7.58297954237461,6.43464760146585,5.70494920117171
"Gene_126","Gene_126",5.34805009830454,5.54966137607529,6.25024782134833,6.22855697326219,6.84980664751119,5.96204237294541,7.29306948602435,6.22273568903497,5.54251624135198,8.54290445686211,6.54170465821794,6.60245933274862,5.95559206763163,7.48433728415762,6.22914539927375,5.13139374767704,6.68486947504156,6.09957468092567,4.88973638280371,5.23965929955749,6.38909053229701,7.21357441265338,6.22509645964207,6.54314318233459,4.71100731374033,5.99804687634548,5.70508707590522,4.74215509354372
"Gene_127","Gene_127",6.23538657228486,6.64677898341972,6.56386739030588,5.90287373804769,7.22456031207416,4.69793360107668,6.18884931505663,5.69587921430396,6.94546668460846,3.57561068423355,5.73867301008549,2.83479402862826,4.96405730625853,5.3710950776914,6.68628453949449,4.287028308115,5.51795750956909,2.6938746250123,4.79441551527491,5.19149818430727,6.03523359867487,5.67872483682951,4.31199598968323,2.82961932257271,4.20376018060769,3.94050471634248,7.10082003019471,4.80386070448562
"Gene_128","Gene_128",6.07796084956371,6.01112918722089,6.18942623751481,7.41527634991914,5.29819556646139,7.67652231194829,6.10193913490521,5.40659787499917,5.26161084963094,5.9077699918982,5.97350423803364,6.21439467394077,5.91707788798715,4.60013935190008,4.50647962735776,8.52239807042822,5.43520483264833,7.9984893050234,5.70933877543462,5.55259118086179,5.50154548455419,6.21545885279572,6.89152058117914,6.85936046537701,5.62284620339158,5.3768773154441,4.94586602015446,5.79558849034658
"Gene_129","Gene_129",5.03814336586987,7.63356842140831,5.26714619370287,6.41995160381423,5.64880377044346,5.68852545454387,6.6981358088586,6.27597901138255,6.3456406998779,6.27973503429066,5.56776169304627,2.87091180860829,5.73433297486096,4.52390196370545,4.3643665983173,5.2481372093941,5.74570659249527,5.6429774311522,4.59835445662155,6.86170815769835,4.3945682855303,6.16755299798299,5.12571283422992,4.9783079337602,5.51915042754913,6.93815589212996,5.95018986832553,8.79522292316182
"Gene_130","Gene_130",5.9286919138764,4.56149335508548,6.98636585989546,6.72122080711289,4.2728789633548,6.85361566678307,5.17298544380957,5.03518071052043,5.09955530610473,8.70895941900681,5.70661325721339,6.31205830314547,5.63553862590082,6.05810583974077,6.04641988090055,5.83328713750618,5.24031712874309,6.35216089002635,6.0956825885079,5.77807539726761,5.32906759664658,6.44072394067168,6.44484401907197,6.71289039205803,7.41717620939511,6.10267905941179,3.89833835012282,5.56236689086363
"Gene_131","Gene_131",7.44455085842335,5.8094831979571,7.73863376690625,4.80306478781132,5.26342176772813,3.90518536567977,5.80410114393362,4.9835437586662,5.62964929588494,3.67099653632426,4.99295987463269,7.60156345500434,4.50265090843409,5.04702336125374,6.48043528712928,7.4028930698445,6.15368200636035,6.44133579842996,6.79831659849639,5.38954825227876,6.89272589998532,7.08344626295578,5.00503613671379,4.79438574993452,4.37380572539381,7.08798007516672,6.48921370081934,5.18724823966302
"Gene_132","Gene_132",6.45150405307921,6.37842390363683,6.88117880892544,6.30013156688137,6.62240978288611,5.49274556591837,7.17758441380777,5.22268335658318,5.95920307354994,5.48604426430368,6.4252075996399,7.54198702770824,5.41478984403099,6.40577011482866,3.65551362564372,4.88630227321394,5.90274650158607,4.69250701824528,5.11755387410253,4.77177219087009,6.47679944315305,6.167405046591,6.01689288211385,5.96844079588321,6.15895716488783,4.64880000449144,6.14760474480579,7.96302900357277
"Gene_133","Gene_133",6.04123292199294,4.77964397012217,4.05634909867602,3.52515648972855,5.70928401075913,3.18759634815306,6.68347362097985,5.84866749224995,5.38768123359396,3.27681066768863,4.77518340766451,1.81993604518048,5.82667237717799,3.49566694102117,4.29381250045752,6.86001906142737,5.70409942362877,4.94648628231604,6.05198905872246,3.48200105299646,5.68813256269674,4.09055282838248,5.99257541931794,5.00987045016115,5.57203190208879,4.0238243913063,6.79381538922731,6.40806721046295
"Gene_134","Gene_134",5.57750316766038,4.99436374048916,7.39957618540294,5.54198193190306,5.78578846581692,7.1133627173571,4.72450329324747,6.9403100899109,4.05414791018363,5.77237519376309,5.40953534467288,6.53502684268414,4.51674779271786,4.38987698403011,6.30776993961502,5.33269785524227,6.46379138156293,4.92710005503418,4.45901770619717,5.63711537708362,3.75564113237142,4.94581826888601,4.92723136133942,5.67391516870027,6.65725942432923,5.74916437565712,4.60643242222738,7.53418047597992
"Gene_135","Gene_135",3.94675277845948,4.073983380492,5.94394405381373,4.99032778964623,5.88744044849748,3.89027101758637,6.63795636741088,4.64838926318433,6.24309632952758,3.77882488828062,5.08636193086151,3.70500311151964,6.30236138518274,3.6245553379698,6.88873445721672,3.53329190954445,4.17516906161685,4.51322977335983,6.93487572566629,4.01437483599405,5.51379926805828,4.06836333866842,6.37961270542241,3.9099987567503,6.7729363781529,4.56007120983755,5.45678363098778,4.37466810499808
"Gene_136","Gene_136",7.13133721341418,4.92257934688802,6.52491427931929,4.86310688830886,4.13633301750439,5.60962591799326,4.62241037539628,7.11546255343648,6.47490009540453,5.27019119397507,5.12908228564333,5.97499194190354,7.37311638605898,4.77578936720328,5.61906441056952,5.96144624387958,6.25244191192936,5.38119490911732,5.64282549768351,6.51433164933058,3.07570886781619,5.98472299836681,9.27590829896888,6.57295305349282,5.16019974267377,6.65402228679151,4.79080312385721,6.73576755631404
"Gene_137","Gene_137",4.53935992907518,6.71270332524428,6.62203323587106,6.26691825087306,6.83762993423167,7.36909984619857,5.40168919628033,5.57557500326649,6.13671457406114,7.83415571752355,5.63144436020643,3.7838665442865,6.78208720034592,7.0866419673221,7.20042237058618,7.07467642177463,6.90124825448078,5.32006260847539,7.53051861226007,5.92374974920532,7.77384268160864,6.00041872417518,6.02035730074367,6.7202238261379,5.8300397825164,5.78463768962971,5.92098293631875,6.92687255910542
"Gene_138","Gene_138",6.73994751087733,7.08477508986065,5.9033139267933,6.42833203947154,4.55650711106458,7.11627285824003,7.21092038385701,6.75957693689312,5.51125227431169,6.25706533706498,5.51474748390724,6.38504050117514,5.20146704247486,5.66519441961886,5.38621358237177,9.23554281654337,6.88044068985626,6.41420618209742,6.04180943606623,7.23242097768883,6.03371243897734,5.60583702839655,5.58378059628449,7.51788812497892,5.78404606575692,6.22674232813408,5.17670615641826,7.12724267380332
"Gene_139","Gene_139",7.90910356921748,3.77501230351259,5.92473680235127,6.05491196983963,5.79142983758435,5.1019787965325,3.74895482455415,6.20962927787155,6.90020365726044,8.39358537418796,5.30003812081797,5.47327931225712,5.34313378286475,5.96215929609995,5.83330418739193,6.48331463518207,8.23177009882985,6.36642728574692,7.85985974779731,4.76013333539876,7.26106595229873,5.40899751556417,5.48481317226734,8.82471876434655,4.94782271857458,4.84266089241909,5.69863957196332,5.3345303799066
"Gene_140","Gene_140",4.5561068390282,7.23569346230014,7.0191570693309,7.82218882183542,5.56143653794117,6.42786648760965,4.22098580911917,4.95089907518718,7.07753566006142,6.82361662621835,5.74656610321738,6.37388948889887,5.53430774551968,7.38059132989247,7.3497427411458,6.61961621920455,5.3601651696312,5.75109333550457,6.33488668713099,6.55487533609341,5.82603910891238,6.92597269069673,5.63949852861347,5.88726157016092,6.1177628363976,8.03280027895722,7.11627133832025,5.20906311079552
"Gene_141","Gene_141",6.70178433537471,7.07854293666937,6.71160192248624,7.29724010490261,5.7814061831438,7.09114286496561,7.30137267282642,7.48852521119612,3.62632914395008,7.05427528322183,4.41510239192082,8.12836923312124,6.6058934153869,10.1774086758948,5.91844263742385,6.94605875918472,5.01989634550884,7.58325800895514,5.81033512579017,9.23625425553264,8.07554917645169,8.17611707390966,6.16880673796337,9.64904861361544,5.6353335768064,8.06096688552408,7.84468259173422,9.40725425554665
"Gene_142","Gene_142",5.73780251059753,6.45476926898263,6.99026224604423,6.6061302614356,7.45996594473579,5.52438497578882,5.18520721594735,6.05005293191915,7.12457483752911,5.24650878493182,6.11103836752132,4.97456244462772,5.96048046274861,5.94704978218748,6.02587310208511,6.14124173883725,6.32609797598953,6.19400575543486,7.01206499539579,6.51026514878182,5.10135816400263,7.55853740384044,5.12824791851838,6.69265911455617,5.35029903597442,5.90181987689125,4.06869195803945,4.82669621636715
"Gene_143","Gene_143",4.42785584085451,6.65990263814261,8.38292669523033,5.91106943254933,5.41794008208463,7.61657763714695,7.24370701857891,6.20563006149654,4.22045225284649,6.27303841916295,6.63184615895685,6.33319633610716,5.05494349720777,6.33333620077998,5.10012929293538,3.64021736092908,4.31473760496665,5.95124621811991,6.52994931400404,5.87096286529484,6.83799032150156,5.21705568253786,7.52163774372306,6.06994385986909,4.98242131507643,5.64683874586726,4.64250091584382,6.38889338792263
"Gene_144","Gene_144",4.48533234621825,7.38788127258915,6.66441586369409,7.32693885685666,5.2169024042881,9.03789905202103,5.83174979924389,7.26641268202961,5.65544963756457,7.00987215960555,4.71690130796609,8.18284017200173,4.48801538941553,8.896868782727,6.06701060439014,7.32949785735985,7.21069157198561,8.54727158056354,5.4444800265853,7.08240121294032,5.98905636801107,5.74382382722165,6.60238435345414,7.53493325644532,6.0581763553086,6.59466566617883,7.17528663247794,6.85325521318501
"Gene_145","Gene_145",4.39846382642541,5.35488604314021,6.20738115738531,6.46409123385238,4.48034600505616,7.10901875546684,6.42777567836292,5.00350875621346,4.89082688624072,6.35428968907761,4.58689937840699,6.05431928743073,6.5592971629786,5.82553775515335,5.3557344153008,7.46142509399092,4.95288640937257,5.36791606409253,6.70225002427593,4.59038907451777,6.72712990818582,5.84002742661827,6.92341263915504,5.00339840985572,6.07883273012598,6.86892314960292,6.07664332305842,8.04772366983463
"Gene_146","Gene_146",5.4690934778297,6.16532102124205,3.78936688942438,4.97959940931607,5.19430191838875,5.42909611366968,6.81327888962924,3.90910805951084,5.36989421707691,6.73257264195822,8.23199711011046,6.56710158743808,4.95603654962512,4.95637413489279,4.20056048305771,5.80192995030783,6.43854677570087,5.87693252598263,6.63087370778001,4.45634129693412,4.67476873386731,6.91194397404397,7.38365760106013,6.99103394220236,5.35585986970289,4.18361574086071,5.01057636679591,6.97461242006934
"Gene_147","Gene_147",4.5382444150041,6.43881870071445,8.69171400324612,4.68654908348159,4.83381529263226,4.11856852972445,5.34878813063996,6.4252354794411,7.31688376872424,6.42112227665107,6.23950724081272,5.53598937126402,6.49701207243779,6.99420036616155,5.02950812796079,5.94235736657323,5.66219481158748,8.2707832168022,6.3729176737117,6.69862022519137,8.23816322683861,5.84651992792701,4.91065383320964,7.03704135567893,7.59992099632912,5.68115221782215,6.6954465304024,6.52767963418625
"Gene_148","Gene_148",6.68791677297583,6.8833028199487,5.51732317820369,5.50551912451658,6.4079461962483,4.82430181597584,5.69540907685339,5.7047282908629,6.53451338828407,5.86538716582915,6.0531929269048,7.28480081505999,6.07307091558139,4.47536546037017,5.76135090941081,6.03904464136347,3.62052361425622,4.71608357437015,5.64353641907491,5.68187392886983,6.30243627387721,4.42113830891691,5.06307769087338,5.49804641193643,4.83901624819327,6.12484080399135,4.83636815482118,6.19619818220357
"Gene_149","Gene_149",8.10010894052567,3.94766301609805,8.37473471509539,7.75175714975545,5.13699575399212,6.95255652462752,5.58490283035436,6.54916088318128,6.49389808574188,5.35646106613742,5.80149254442298,5.64202771819434,6.72177101494312,5.75474687085019,6.16363174597714,5.87627051036649,6.25934489240306,6.31725142236026,5.94977339942664,4.48570527217676,5.5032870243619,5.41732959863211,6.32852806007152,4.79874877800491,5.81068430223653,4.53100804381978,5.85535642008662,5.19056369250472
"Gene_150","Gene_150",4.71296952396482,4.36362073194098,6.37464356800499,6.05576477461252,6.30404203502814,5.70943211383491,8.81608427602238,4.45410818674984,3.92200756865519,4.71067931083584,6.49264776112074,5.42034811015405,7.09417150104969,5.59784492217654,7.06803589634442,6.10004958224598,4.89699531722233,6.41065051423109,6.87886280890799,6.51537938575599,4.81377499043682,5.96096139467041,5.52010597169788,6.03028835239657,5.27272215822548,7.06850860216333,6.36937855780432,5.52181644373744
"Gene_151","Gene_151",6.78773884747518,7.43040234118818,7.53843019889679,6.33143439822789,5.85357251215208,3.83739185443202,6.12614706909758,4.74666406468756,6.19632534274156,6.34089489859831,6.03724106109323,7.04159278248064,4.57670561050239,5.4772556636323,6.03853422682204,4.48876658098764,6.92230105910795,5.55110950011165,7.12468748523873,6.78960679651976,4.47465836457782,7.3043064867744,6.51116057243425,7.11706337928647,6.85603071068309,5.51782017194364,6.79118876881493,6.09827193093274
"Gene_152","Gene_152",6.76904224100091,7.04662884711155,5.89028967882376,5.81015336232246,4.5664378200892,5.81981251228354,6.47280042311109,5.88866812532803,6.6288031538739,6.9223356740929,5.45408804764327,7.11488218107788,7.02230365754448,3.24639124585093,5.87259327567082,5.51912856810973,3.54850899035598,5.29032393697126,6.29789124434557,3.84899682469617,4.1836629041934,7.12330243797358,5.93023919127943,7.74067850954298,7.11576331613128,6.65961545193295,6.67720529838873,6.22276355202882
"Gene_153","Gene_153",6.33220257895012,6.43528894890768,6.51147075469813,6.47049273195383,5.2093922142773,7.41023922112458,5.65924645905905,4.5871864643683,6.86094714339362,5.92033059025482,5.56752393297796,6.68065563710108,6.68781507892093,5.41309975779267,7.10613338969307,5.65841235199218,5.86899618077506,4.54279593895945,5.19312514436493,7.83821878632785,4.28246007509807,6.8111161227817,6.70594008474679,5.44346845878814,3.53879563719949,4.18236421216344,6.54718620386134,6.32638808648427
"Gene_154","Gene_154",4.99162339172299,6.71517840711106,6.21395797964226,5.04832045698285,6.88511245505768,6.64346864051953,5.75820935734539,4.01704614927929,5.02675264952477,6.75361765272448,5.65551529366645,6.2205066599261,5.69254511033907,7.26631293072596,8.41505639305858,6.56977336802691,4.94660298963326,4.58240354999597,6.75381288763144,7.23508549762175,6.03971204972582,6.47138211768247,4.39292841954857,5.87981816970648,5.41977626672128,5.72141687846237,6.40949575335893,3.39873137380513
"Gene_155","Gene_155",5.88054739336934,9.06450039473819,5.8138793006265,9.30523594366582,6.90307608595457,7.32606693356776,7.37875466885731,8.93092088493075,6.93754305203066,10.3748551606212,5.68033060422758,9.74221146174528,5.98025094442963,7.6784548220639,5.9145622503688,8.35470211346814,7.12716590131421,7.88330478657647,6.14989335310269,6.88106584514315,7.12155646937291,7.3337251160824,6.70275233530433,9.86055805671289,4.09657329955043,8.21506073209262,6.97132039080097,8.50116915464983
"Gene_156","Gene_156",5.71960466482975,1.45125856516163,5.87960617537751,4.69688662386867,8.00557327430063,2.56626471156229,5.66111633046261,5.01305070337685,4.60479422170473,6.04600264558502,5.24830112640303,3.10154046971381,6.48839838570164,3.49313817841938,7.17798559053759,3.35358889137265,5.27216536077127,5.36496817267311,7.13737163177908,3.30796034557808,6.35391566095013,4.92333357517859,4.15446761383458,3.70922011692769,7.83669092425245,2.76149059347891,5.64847889224306,4.69772895291399
"Gene_157","Gene_157",6.56298953322048,7.11027709663882,7.01283433584425,5.19354717730829,5.99641969160022,5.17345277436321,6.02013630276076,4.9700363579955,7.73874301887633,5.50509452322386,7.07410152344092,7.1377699929415,6.66050081035408,5.33386051726153,6.48618286487987,6.8490138449087,6.93534058920818,6.05370768409863,4.39857394999311,6.20834948334678,4.06790502772143,7.21840108562617,5.98166763612198,4.9897219634051,6.13926604719482,6.91947436243336,4.90880924192443,7.10246269157661
"Gene_158","Gene_158",5.62756124389617,5.51501240343767,5.7985418530285,6.05455324581199,4.50417318601786,6.03452767132152,6.37696216414107,5.72794273143341,5.20136570975646,6.54671184139507,6.09382215565949,7.71439383448494,4.28595667268547,5.12526070629912,5.92395402162636,7.22658542110533,5.53170789616425,7.54571970712446,5.25583984648387,6.36441195668105,6.0857532249551,6.74220010064603,6.47049987376907,6.3487976831747,6.4388406871844,6.27252774434967,6.41206192459753,7.56442852049462
"Gene_159","Gene_159",6.97697338668562,6.2306168306312,3.9623175055592,6.71633161949912,5.23158297298484,6.88807370091206,5.56827625496212,4.86602709482875,6.76502438676935,5.29778936225387,5.22693317051175,6.05460957413673,7.45885698110729,6.146021703841,4.07911495004903,4.72058232929229,6.12982106876817,5.39776371123541,6.5326564413378,4.80946678669137,7.50006794941982,7.17654312205179,5.20514342643364,8.37772781695755,6.01666703634614,5.90538380545798,6.37335796340767,6.87708138748664
"Gene_160","Gene_160",5.62541914223299,5.70484219911642,5.80411075117017,6.5577309820546,6.40848850484015,4.06005984520974,7.95906415617703,6.31642691675298,6.31791134513544,6.68981342390161,6.59124873494842,6.5857220039454,4.59210451663605,6.59278070808763,5.03244725449697,6.18401111065495,7.46235284119442,6.57860260023131,4.64706501697077,5.36289501928964,7.01468792813211,6.30410729998282,7.50069989990355,5.24783669013525,4.44310396775961,6.17830376656988,6.98954565124727,7.01462392366859
"Gene_161","Gene_161",7.05271146557933,8.51996875252257,6.53979060553627,9.12993781432071,7.90013633489472,8.67120555371795,4.57154038777883,7.61832549744183,4.93639948238711,7.58964065836708,6.35022847867813,8.25770599208647,3.9188358807311,9.09670954855044,5.44325606769898,6.89897803238432,5.31783062435693,7.77240240427968,8.74869116959292,10.7317433373554,7.84390932942692,8.66655524347725,6.21812744165915,7.1749181472344,4.41535911611895,7.5940933502736,4.99673680866134,7.22589687892507
"Gene_162","Gene_162",4.95082299333393,8.1193291552315,6.61645571635144,7.85481384929227,6.11000912343972,8.47325933077514,8.01129297984563,7.59834115322775,7.1442586560686,8.74538918225376,5.86242041881709,9.66138361249748,6.95423938565031,6.90171031567954,4.88979281625654,7.85965307295704,7.81861838674073,8.83045169510935,5.14820294158864,9.40529977601941,6.41958246226038,9.87137018194996,4.39024140027615,8.36391409295213,6.88142065971524,9.13808784736378,6.35139421911407,7.92109314095676
"Gene_163","Gene_163",4.73984475524189,6.51850376588825,6.61656781747743,7.11613661549039,7.14038682512847,6.56977896960583,5.64840811112082,5.22578245610381,6.03337684262739,5.1409853855908,6.40088186704007,5.14118957337923,4.48840774554679,6.39535333068367,4.83875006039358,6.41986362472832,6.98615836824729,6.20540153790892,6.44721071062748,7.39053798682574,2.71062415144243,5.03171639853438,7.56194118142925,6.05907799603247,6.36203508091916,6.18213833235151,5.55135515027486,5.13500550872763
"Gene_164","Gene_164",9.24103993494241,5.60931502136102,4.30789847913092,7.03654800994122,6.76808130469226,4.34674443676513,7.35711964684949,4.9379188065718,6.81840777484785,7.20537791583264,5.09362100471556,6.89570619334897,5.77585686596733,5.84676604003678,5.58707451504994,6.84184979563413,7.28460132176685,6.77772757362066,4.27202574499351,5.20657516647998,6.64238306711417,7.51913192071641,6.31059148825654,5.61115014119721,5.27014271820885,7.53861131958462,6.65496913829468,7.63388660497806
"Gene_165","Gene_165",5.58314241183957,4.90721279089849,6.36874205801119,5.83751686809715,4.83190837788267,5.33334561987782,4.00082258899253,6.43637426219254,6.21819208582221,5.91582003352313,5.80115974743793,4.29105293383107,4.65347110448858,6.28528601857232,6.9518894344804,6.38015693673667,3.75359943059973,5.99226816855968,8.20505144512363,5.6923672767048,6.21309363953319,6.76486829955584,5.72383429790981,6.47836010486622,4.57130983261629,5.58344743766929,7.13979987109752,3.95433163005053
"Gene_166","Gene_166",6.29822759154072,7.21001051044026,6.96785920994706,5.02407330717811,5.82888734773514,5.55176581073448,6.95608062142845,6.5710088478141,6.86849725240991,5.55408004204494,5.00084529567278,8.07690354539009,4.20541569065231,4.96828273157371,5.07981947349848,5.46515566959699,5.83148336841174,6.96850234912296,6.7258154312823,4.64862215785695,4.2817112360092,6.70537176034256,6.72499970857631,5.34391018953058,6.69240433433971,6.87431716606732,6.84619397183317,6.2567324451288
"Gene_167","Gene_167",6.63656967403385,6.74090001127427,7.27657868146766,4.91085480911548,7.30526153634768,7.04389134830903,6.87643126497687,6.37647489441589,6.02168052089808,5.92337862738481,4.8161895655764,5.42866024070455,5.5578860039495,6.04551141761145,6.11817511796098,7.12971200930182,4.53338337248427,6.49018491743223,5.48609290120585,6.36243728153934,5.86854776533447,6.07354776992798,4.74978457239783,5.86534852791749,5.09420840791711,6.14098363985602,4.97849515922148,6.03998186877328
"Gene_168","Gene_168",5.51621937429126,7.72426223915645,5.77503872895588,6.45778695794497,6.87609610959591,7.02817404739542,4.72878302843991,5.15711030258402,7.11522864969301,6.07639837999587,5.66860134981831,5.68380903451329,6.64711202449893,4.84638621286227,5.79700720464024,7.03188963184648,6.7592750359892,5.99046267966634,6.2611317146014,5.94975102323544,5.32812052867238,5.04498747401768,6.00167062410266,6.67595769555754,5.70110774417145,8.16178726647596,5.12995872567037,6.44388500782792
"Gene_169","Gene_169",6.51686204431361,6.0651539325793,5.6781074138172,5.92887326627911,6.4637961415678,6.43509045924834,5.23167612151037,4.21383037176473,5.64781913508887,7.63686401169385,6.16802480124848,6.25888517664979,6.31589938011769,6.65970327638786,6.79309979915499,5.01061742443,7.22277702922995,5.88719001246223,5.28952283554844,8.31181944593844,5.55653510575708,4.74991019508912,6.28313247132567,6.13191003687722,6.78832044454659,6.02761923485769,5.38803269552445,6.84079639109878
"Gene_170","Gene_170",6.36896452738509,7.12500274582817,7.48783783187804,7.77910266685145,6.47711424537688,7.60421218162388,6.19352484547022,6.53087566315447,6.5272883182488,4.88927601166625,5.08699446931649,4.74968793979633,5.35752618368081,5.05381018326901,6.03843684147599,6.31316852556151,5.3824646108584,4.72332878880596,4.28055148604726,5.6818366690062,6.47127076809132,6.30269704161751,3.07870398451468,6.68980875623803,5.11639031406965,6.12834286333002,6.43996852383068,4.63877761680594
"Gene_171","Gene_171",5.78461949235831,7.97541905401908,4.33207195422068,6.5351379604962,5.5085946997906,5.48458880025463,7.14383542879701,5.82294105260568,6.37857152224394,8.45899120349098,5.82494187171554,5.73710515676401,5.98424295292918,6.06354727856791,5.83183700818198,4.84033522964686,5.48822605777648,5.35139940098085,4.91054119724811,6.01070437516991,5.40813611340035,5.85566436342675,5.58991121406666,4.60935590601082,4.67579650616357,5.64739774559193,5.28803444899418,6.7991102395814
"Gene_172","Gene_172",6.06529303352532,8.08345714362774,5.56317002308688,7.99299438350321,4.6806146866558,9.37747645244063,5.23400069597133,8.32554690869521,6.84385977709838,7.5916268722037,4.16955387911376,8.42642669913228,5.90130485250249,6.23770658173755,5.41581059101441,9.83167279773723,4.37841980701557,8.10163169568708,5.08858071165856,7.42375346949083,5.34808411268041,9.42996903074058,5.30938050350141,7.53470597458967,7.93266550607338,6.27806126926025,6.21028824714917,8.7668301780566
"Gene_173","Gene_173",5.96593274626154,4.67704888724478,6.45746207935745,4.97445775150289,7.29542579083131,5.96405997020928,5.7758740009467,7.03212798487339,5.37895750504313,6.17464337496007,5.55326274806527,5.66003251182191,5.97647551143855,6.32696686109308,6.89189866651783,6.27005957802811,6.7909376353346,6.93563430906924,7.14134489632312,6.23034191061058,4.54323614724803,5.98367946423076,6.35552726764787,5.84519806922555,5.47724019236481,4.0261344882446,7.10998565612562,5.93544891198786
