"gene","GSM223386","GSM223387","GSM223388","GSM223389","GSM223390","GSM223391","GSM223392","GSM223393","GSM223394","GSM223395","GSM223396","GSM223397","GSM223398","GSM223399","GSM2233100","GSM2233101","GSM2233102","GSM2233103","GSM2233104","GSM2233105","GSM2233106","GSM2233107","GSM2233108","GSM2233109","GSM2233110","GSM2233111","GSM2233112","GSM2233113"
"Gene_468",7.23469536258324,8.48719342187669,7.62185594596822,7.04083168139069,7.49031072367343,7.47152208186703,7.91552708499105,7.40588177195304,7.53361200257629,8.10720884149566,7.83973984952923,7.52817371234789,7.57395380580116,7.07321398572385,7.61491859160581,7.50661747780361,8.08740453928919,7.15571823174725,8.08630070218982,7.54070399162255,8.24098609114189,7.35573742142813,7.38177338162791,7.43452518695812,7.58751623936373,7.58272340086393,7.81285196402998,7.39992743502999
"Gene_469",6.56872244022126,5.97377893469881,6.05780571523625,5.9357522916308,5.59111064769066,6.22942096395608,6.04093618335106,6.54906541486989,5.74384246245497,6.62946171680207,6.15498374342798,5.58931610884118,5.54401453284915,6.5728441988246,6.26984190021138,6.4203690564549,6.04485616537681,6.5591610395612,6.43922709246281,6.20751357759471,6.95180451789214,5.14284580833746,5.94972769129995,5.47562379641378,6.38655855951405,6.45110442931842,6.26735563910734,5.87794868177129
"Gene_470",7.06204969128921,6.31893542052425,7.00974235789342,6.53169495203962,7.21934888999202,6.90379739048648,7.28918195439523,6.99070883683468,7.83314873016679,7.28852186470521,7.89156055052516,7.16202287941442,7.45151971765621,7.1025813542316,7.58622530792575,7.38743585672865,6.79768522834971,7.41345319094448,6.35382055272724,6.90423459945272,7.65584596061567,6.72194932562346,6.82587209542039,6.98531076544874,7.07731358391736,6.86356398640177,6.77125391661908,6.74275565216791
"Gene_471",8.35383961141794,8.20418580674767,7.86262978693949,7.84227122169618,7.92583964936751,7.98661141746133,7.89058685388449,7.87792245020568,7.79605271928616,7.44929401163948,8.17383177451788,7.72488079863313,7.8951496782243,8.97520772812432,8.36571884002351,8.07303043083675,7.78607603076214,7.71397658859665,8.02812123154714,7.8654817054519,7.98129737605304,8.05646509579693,8.11657048643534,8.09018960617085,8.08048788612379,8.27975596614056,8.23500443285756,7.45958396676724
"Gene_472",6.05919535152654,5.97786685258975,5.58104202871844,5.62556788358627,5.76638884365621,4.65218956427698,5.52113676086669,5.84353230722805,5.21539022391081,6.05796028640937,6.49059936146455,6.12486918447027,5.5552252890856,5.86812698010571,5.84892528963693,5.69554025947966,5.86130751629187,5.73595654482246,6.2283862528537,5.49881370135503,5.56189799632861,5.036014392752,5.62915297157688,5.18885270894186,5.58303455902746,5.8920816796321,6.09467023679301,5.75056023392486
"Gene_473",4.90364856030365,2.08427149221983,4.50087208950997,2.59656135365632,4.57652455773103,2.48897216117531,5.05045168795236,3.02526389060063,4.21027156441465,2.16489563450791,4.40354128035091,2.91276699350054,4.98139660804495,2.30394105366272,4.13426266967417,2.60979086146673,4.17518820565141,2.86494434997405,4.44011203156195,2.83973362414478,4.28715828920849,2.59863680077213,4.91032013001642,2.62518680370586,4.69959737470391,2.14015231988066,4.83658316335251,2.22090632334201
"Gene_474",5.71618702529376,5.9308280636033,5.70046940550275,5.82353746873511,5.29115083090007,6.17322288061277,6.0755145143764,6.30700488145417,5.63381966069189,6.01230283190773,5.68597751761148,5.41708178857566,5.05984801319753,4.94091781418266,5.40684192394999,5.42043427355771,5.39073671657436,5.71852656410339,5.5594160242515,5.87726998867319,6.08093715932301,5.45132637098223,5.29469085977377,5.65779063634134,5.84847838836433,5.31773645977718,6.36733867013049,5.37401806231726
"Gene_475",5.52294553881075,5.5320926179614,6.07408779828478,5.65847068332093,5.66717187298765,6.06662574349939,5.28176685892246,5.83852283883135,5.99390302279569,5.80529767232089,6.33122136603337,5.48131958413381,5.86847419005803,5.77187182126135,5.72742122774891,5.66328170578772,4.72063526203155,6.29682039786906,5.6693519391816,5.65015593384671,5.40927280238404,5.9098423686448,5.80452382807426,5.65191020919379,5.62105215627445,5.85601266179028,5.87226674654854,5.30401225363562
"Gene_476",5.44634596238066,6.0731140775008,6.5632923165455,5.66999726154081,5.68993040529185,5.99236230491364,5.95223183796111,5.68355442048038,5.86928345666862,6.45785675502117,5.81862247713054,5.44752025481146,6.24177359460316,6.00584779670969,5.83897801810756,6.24573990354811,6.0881667794067,5.83956656205415,5.31923007419142,5.95079373977049,6.26171701467594,6.58160841317074,5.84024507074556,5.83671506842276,6.01864844731082,5.81921895057043,6.76123163416149,6.39726668734771
"Gene_477",8.46301132877728,7.94728799629776,7.39825647497589,8.27853870818953,8.24766254592974,7.20460878262056,8.29516546112612,7.45894061243945,7.66708387082117,8.04911088671087,7.48981308535826,7.36479249772858,8.05697521012737,7.40968386485115,7.8083806337933,8.43769338930863,7.15302765241512,7.58470400816173,8.54178140058524,7.51440773661559,7.45703099875334,7.94937593534351,7.75220358138374,7.78168084471774,7.58980123586483,7.92429167347393,7.74343938094193,7.75623426534464
"Gene_478",5.88432573163129,5.81533215706147,5.52028623941578,5.67020401098206,6.23394947965169,5.60955806995657,4.77140007842716,6.37387180442738,5.34067988648595,6.80741204044569,5.91503363530332,5.73165927660964,6.15050112509106,5.43778763414967,4.92110182806971,5.98873180547263,5.3511795679337,5.5519719734049,5.82652313939669,5.60495671845648,5.95716071833913,5.83688197541412,5.75540789078263,5.29869385846302,6.72116126387676,6.19771885825916,4.96409506007337,6.37119998594646
"Gene_479",5.92249887609585,6.62537612320125,6.11791636544364,6.13619079482871,6.15524995643605,6.6138518979287,6.13970385048498,6.58718327253875,6.78085406955404,5.78572691366838,6.72707026473299,6.17635663969195,5.30842344684222,6.60569359469797,6.0340538158387,6.11998446658193,5.85263128244416,6.23216065159775,5.6433367839811,6.10483577465353,6.3018033523376,6.92208042240242,5.53200179618023,6.37414322018775,6.26092618249801,5.93255549035277,7.57077281506875,6.89895550096278
"Gene_480",5.43638611842579,5.79405295424157,5.81385905350294,5.81838322058401,5.26324303298292,5.77072422684219,5.48225006175727,6.10532190716211,5.73098071866528,5.70626585817704,5.40970041650217,5.37569048256369,5.92970598605242,5.3953772870171,6.19010782773759,5.62618622312855,5.18357653577002,5.79835542221811,5.71452312468367,5.88901916150745,5.04573789373243,5.77918959865476,6.05883254692146,5.28428619291232,5.14263367806509,5.96439891849455,6.22951542010192,5.70173150579539
"Gene_481",6.10707687059923,5.93823110038038,6.41894737071178,6.16800812122865,5.79462724552307,5.75761725841236,5.80784813473331,6.33170439417975,5.99801799063981,6.2086570260137,5.33960753921392,6.40993266971757,6.03333694986648,6.27965874757654,6.14720835169209,6.83665569663037,6.10566870245654,6.10420354497615,5.30021263126218,6.32355872367892,6.56298950680557,5.82153636570616,6.10431232904344,6.88419591366954,6.53724599464021,5.88876426586096,5.81180451174245,6.6581347552637
"Gene_482",6.34830172826426,5.8741925888928,6.4567458169334,5.87965610046817,6.91197253624354,6.16041456878252,6.02418307731643,5.7826955932449,5.43062599590743,6.62487320480644,5.97732919378048,6.32902343889869,6.25480641098783,6.45106966456568,5.68281567701268,5.86324675943282,5.97574984960025,5.8459036006191,6.25868218866352,6.49288446110898,6.73997359886426,6.29863044269085,5.94611158195016,5.98670396795425,6.73989668780686,6.00517118503017,6.30215830042001,6.21151377508854
"Gene_483",6.27854779934672,6.98329486573116,7.39460674528387,7.0044045234163,7.1806969825975,7.61425490924817,6.59613956463702,7.3971171659156,7.68732235827556,7.74504429078921,7.68332196334037,7.61156104577165,7.01209334642622,7.1131893310921,6.7602343348168,7.15398541837535,7.29153934748157,7.75670473548593,8.01369944195314,6.89298953026258,7.07541081087015,6.86177434613748,7.13136354774413,6.94567425839606,6.61993959112349,7.5463974846553,7.72869264271317,7.5555881074552
"Gene_484",6.14960106718107,6.87086057537018,6.62065564386266,6.2307366863049,6.08595239097238,5.55991940859323,6.21694554172197,5.9838860754281,6.69954495169223,6.42082312401042,7.37353281595782,6.89101988061392,5.99504268289957,5.55434413852017,6.11886632507306,6.12600736987697,5.53464253017538,6.3659314729171,5.98798512441795,6.20500286798892,6.12870644287756,6.23044278823214,6.32460841102143,5.98540218421635,6.35312526483165,6.12914279298293,5.99753328159128,6.2146014844492
"Gene_485",6.5184578369608,7.26590050949174,6.73006974065429,6.65063553266082,6.9784262554165,6.89529221425697,6.69683475140304,6.24521306438148,7.24503731723251,6.54407378774632,7.35036477685991,6.86872830379784,6.57989870193354,6.2387412096483,6.6337453579653,6.39809868572625,7.00507444838063,7.06268055957261,6.60882970855136,7.08845134389166,6.86399829001998,6.61895745528731,6.77755094121762,6.62158763726632,7.03708602864934,5.37699100786817,6.68696613727869,6.70456831852038
"Gene_486",6.47491818230445,6.29664463249147,6.24210749964883,7.22425830844789,6.49467551696568,7.08273774408158,6.94654148661225,6.74252846895535,6.86824578901548,6.41644432656228,6.36641657201313,6.66647814278669,6.25488961727737,6.71090968536844,7.0816988333241,6.18674009234756,7.29309840170319,6.52906827376019,7.15613167056756,6.67009071743659,7.01988878420629,6.39943118979977,6.43430334173197,6.7225829140303,7.53193383614518,6.86760634811948,7.50044844467393,7.28560348090045
"Gene_487",6.68894679306925,6.66476193760234,7.044500893283,6.99862063488637,6.65355044917712,6.68347593258115,6.96242929959933,6.77099910665862,7.69972108260785,7.24691369036783,6.46437462171725,6.58479367453137,7.11200718890458,6.69319168315096,7.51221485848215,6.00385697245875,6.11360693999127,7.23957288892018,7.02543045710603,6.80373995822898,6.87087164726727,6.01762514489514,6.84032597009129,7.64485210590038,6.49416955967652,7.27068189826314,6.70329363009859,6.02760910777471
"Gene_488",5.42121826735041,5.08610526386179,5.11005741051665,6.45668351582838,5.49131868678203,5.46883744061929,6.09451301981321,4.71914324892417,4.71426913416238,4.26888714688426,5.64208168906992,5.61744459272174,5.4752728822333,5.40824445059753,5.58721257930173,5.97721207160087,5.58161213187392,5.44404998538045,5.82424043724961,5.24738294983885,5.4264480626217,4.83547691342948,6.25709998613891,5.43008294459672,5.3522191751522,5.7656515521733,5.43632483672744,5.02548150540156
"Gene_489",7.69782918530168,8.17818880015716,7.28697233008823,7.74185717883654,7.3557399582751,6.36222674068579,7.97646497798555,7.51770580856165,7.55319145834445,7.41003938512318,7.10695533594794,8.33901071373499,7.80510692749615,7.46131715408935,7.08181655954458,7.46583270956679,7.77109390459702,7.06769987501229,7.14207647520227,7.51429354403806,7.97305447677279,7.43853069416293,7.24206901422111,7.20005212149435,7.10959502993721,7.7549145259395,8.16834853048838,7.51665971408369
"Gene_490",5.27133641363428,5.57665573811648,5.80935042077899,5.68539713925319,5.84632274287557,5.27364615715539,5.47695082374707,5.4933276953774,5.40619389834064,4.86045206288474,6.06292859289607,5.82553425598073,5.24695429365545,5.63426716121674,5.40379915235667,5.16466608958513,5.38599874585425,5.95421946471109,5.55643298642077,5.82350539960637,5.29789775097532,5.5672159625287,5.45237099059705,5.21523709807967,5.66781710794356,5.36039369519857,5.25509571308747,5.4083907707483
"Gene_491",6.01413507128012,5.7103139788708,5.38510854453042,6.39234705019791,6.09175520510798,5.89405859691065,5.04235576378288,6.48246919804642,5.41770375157881,4.98086738537361,5.0540688089296,6.62704023334907,5.7432847238286,6.0110197452504,5.780069093179,6.23480110275507,5.55945979193088,6.76852353108643,6.46075749419905,6.48719723207556,5.8003047062957,5.78709819989871,5.92821390483441,6.17385356538877,5.95601742228157,6.151925736013,6.09715967956142,5.94667558989818
"Gene_492",7.31067887409948,7.19890114517233,7.78871161302991,7.43470900924995,7.31780598497636,6.90165725498073,7.7279805146684,7.4985126047473,7.10833595037059,7.94080983244673,7.38062940658377,7.20653010447118,7.45193353732213,8.07285010312709,6.66627699612187,6.99929995653532,7.65208154506293,7.51001364293721,7.41082480731887,7.34707373928838,7.4125332441632,7.95958937538669,7.47702905091665,6.72824135194762,8.11481353204997,6.87933364971864,7.76418921658644,7.58117969757673
"Gene_493",7.53725673889128,7.41660976659391,6.91538109540135,6.65032142765561,6.77397927440424,7.39961273238543,7.89238613313557,7.06659839060938,6.88785099578931,7.37303636571093,7.33053014941936,7.49756091076579,7.69682119802831,6.73498059734225,7.42050564415199,6.55304948451937,7.52490886910066,7.72938918953784,7.80502258128706,7.45589622723032,7.4208087729555,6.19646341568063,7.01986295408373,7.46313995073475,8.28883204820338,7.00930082291188,7.10408670437998,7.96255979371576
"Gene_494",4.63290082139852,4.53233929585885,4.79672707993937,4.78094257900293,5.23612511346707,5.20178503185973,4.87327480140166,4.23878423537701,5.29569771176109,4.80027262867465,4.77313757511527,5.14175248030943,5.02270937173907,4.80477882339111,4.59375292935278,5.34835193037175,4.93437421692321,5.10008953088027,4.63099938185191,4.79625183485213,5.54293015272988,4.42037286514587,5.01547796942501,5.19251936841764,4.14423255139332,4.76864396534858,5.02401902665298,5.08125747142109
"Gene_495",5.31311869633541,7.94759184335913,4.60705000773079,7.21543296000414,4.95053126694945,7.59724165602538,4.92992781714087,7.05512002784602,4.63273705396362,7.16099546988275,5.44070783973385,7.11024065776249,6.06841456221084,7.02316196267759,4.83559754026542,6.67958120032116,5.04822213011947,7.03550169500222,4.84666782164532,6.65079738373869,4.39489327885315,7.13619075629448,4.90100673053313,6.68585293971514,5.10156714011595,7.25377481629837,4.69100801006501,6.59801537409394
"Gene_496",4.27229668513062,4.98649797029121,4.71049900830338,4.39005518414011,4.69096693044137,5.00935245351734,4.77255723301204,5.09852104890627,5.23529704221312,5.33279098441956,4.522085005985,5.24265821267653,4.46191545451878,5.30113198938938,4.46681162669836,5.07336219651218,5.05120645569883,4.80533680409307,5.49517482931406,4.43286766477257,4.57302752006794,4.90113546259741,4.83087635262103,4.74230269307712,4.68755988308351,5.10514110174405,4.72727669405567,4.34654247043261
"Gene_497",6.14735914694387,6.25353457014099,6.54365857376792,6.6357798587569,6.66261042671959,6.42095205325491,6.09054875415381,5.8983462672435,6.03713224946718,5.80030889827936,5.83736671693989,5.95628517894686,5.97650688530604,6.44733699669304,6.41955410962319,5.62791552850878,6.74337330221759,6.47747217651318,6.79628837928484,5.89974927856789,5.42181432312392,6.19320204034869,6.35188789887976,6.23936511016464,5.71298313209876,6.40755934144561,6.68162050159811,6.1947177470776
"Gene_498",6.08269739146179,5.93761187961099,6.26557887948925,6.17903377597493,6.16458184573652,6.19546162697365,6.30783533982168,6.47319355519453,5.42539289159904,6.21480127101098,6.0005372672289,5.99924390144143,5.43773981879546,6.0078454650896,6.3554893023569,5.78480931509571,6.18303335290682,5.45757562533308,6.39489224016858,5.73398108996671,5.81248170444802,5.68539631426079,6.22654962303309,6.80373530296842,6.03801311974948,6.4091456349876,6.2401143091267,5.99047804204639
"Gene_499",6.08344781431743,6.1437023440843,6.50715827717788,6.63121021682623,6.24797003853841,6.04180882884004,6.49697682121527,6.5781186177882,5.85126572655956,6.5297417663538,6.04391381600512,6.6370369361505,6.16853826277056,6.28857474600503,6.19148477774044,6.25651596425325,6.4513835117297,6.82960689890031,5.94952745716098,5.78143031543102,6.90134430890682,7.10332252840399,6.48944149112845,6.66825835578393,5.91345427177229,6.74672302276468,5.84538064914239,6.59023316424276
"Gene_500",6.12142898054586,6.75840859049768,6.46315057755837,7.2730630493443,6.77275075571188,6.87253292208138,6.55165739572901,6.66790544398603,6.32853368416524,6.48177168276662,6.51186246647758,6.03832828951718,6.79561925291257,6.38236798789269,6.54057568270448,6.24208064379734,6.42712730357944,6.4377742277205,6.40694318494769,6.63236614455178,6.8708584839476,6.45710510699739,6.6901324577251,6.78642171016458,6.25423878025113,6.71529266726598,6.74106757777109,6.34388786379229
"Gene_501",5.20756026783537,5.125604773864,5.49205781196353,5.95767270416906,5.80555366297431,5.58892211141068,5.19559204899357,4.72420759155234,5.17320231415218,5.61454619573063,5.42412544938576,5.4511900920458,6.52834054211617,5.33893200751044,5.16619671678499,5.83257143072237,5.05774139507388,5.46237915332603,4.88182073999621,5.40698197505494,4.70317040357007,4.91815700242207,6.21340338641383,6.12798472716914,5.41090161290728,4.01148757439187,5.46005151308845,5.55718317312216
"Gene_502",5.3570195578788,4.7202590001546,5.05796533331907,4.25912341424757,5.53225449066401,4.56577607467156,5.33306452563976,5.61655991103147,4.94506876985518,4.65341543521732,5.17538593184797,5.32498298813063,5.74750367581494,5.36531131523334,4.40690459255555,5.02230565505015,5.28324058538292,5.50265544759389,4.82057674875904,4.774870542428,4.34498070232905,5.21629682983225,4.34872558182149,4.4889952091668,4.49470245672332,4.8196363710761,4.72881309391261,4.9608068974882
"Gene_503",6.49129111015259,7.2254274023809,7.3398239699016,6.8146447556047,6.75852805352422,7.67703443948499,7.54598498993695,7.189713543775,6.95654210585063,7.45137932084008,7.56970956325891,7.30079980599914,7.5062333878443,7.34978669134714,7.62896744379637,7.19072806133143,6.31403048049083,7.05592154852462,7.11170869764981,7.05345424944697,7.17745852363953,7.09567017737949,6.7389447191845,6.71499618789705,6.89003044770557,7.0428175345229,6.73163251402701,7.0773146748576
"Gene_504",6.44951676574148,6.80849090043513,6.69801930121,6.61492484221884,6.54204823245258,6.3392818215459,7.12951791380587,6.25364353449794,6.8726037753352,7.80899843972627,6.33857879784928,7.05193687554132,7.03221538272819,6.45139582729497,6.36710228740311,6.51129006763412,6.71944081914361,6.83790805381583,6.59931502228105,6.99297225363818,6.49538756853315,7.15332403015367,6.93705073610499,6.80490954244569,6.81700769967815,6.94509336703234,6.77520894704027,7.0937763798616
"Gene_505",4.05498705832731,4.21409035025073,4.74758729169884,4.09086778446626,4.025560886883,4.67261158080442,4.85972149765373,4.74176043017236,4.21285657008588,4.74307954785536,4.42514701597757,4.74199866108379,4.36520889706923,4.42318881745136,4.14419975827049,3.89027530713097,4.64601953608954,3.67751385098863,5.05548068554181,4.29535336710211,4.56867480401042,4.53871880058756,5.10268725579142,4.67367546421137,5.08949783692908,3.99938081197717,3.8814947245779,3.9987280626316
"Gene_506",5.86999288716539,5.8895739793958,5.26422827005172,6.41347525536616,6.1755850159241,5.43897178532453,5.56192025980647,5.29635350953571,6.31172788408226,5.85328215829439,5.80388749507051,5.77755219013631,6.42040225249339,5.08782572603609,6.29006030038746,5.96430024982738,5.81331997322948,5.9727605897203,5.14608687261624,5.67087859527854,6.02549046881945,6.25054620369598,6.31059305727151,5.99267381495766,5.86943084857771,6.24449925620532,5.94086208216385,5.89967275994348
"Gene_507",4.93418415055728,5.296054256155,5.01700906607994,5.04970536069639,5.32131081684991,4.26452463940588,4.89725248562014,5.00502149447634,4.92656314019141,5.04252238314867,4.92740302713072,4.61241735383959,5.46702052771096,4.54947065042511,4.96659588849802,5.5014121406328,5.28726329538627,4.93333981733725,5.22862143260402,5.65255606965369,5.65722082135143,5.1474644255466,5.95570089206615,5.00830114723845,5.3951688189188,4.59330877536337,5.11443919487702,4.8651175719852
"Gene_508",3.6416967807941,3.29564668250165,3.26062654068991,3.61241408537066,3.56997700309337,3.53776698632363,4.53877178032526,3.80018062903876,3.13520174129906,4.04713870514245,3.97725033226985,4.39692941492582,3.94187117618309,3.40186514606527,3.91349937406038,3.49739748124401,3.97471787786115,3.77869258419697,4.60598900841098,4.47363904682843,4.08057512457372,3.57583227147655,4.05408829634034,4.6296218431257,3.28344720213701,4.11154735611681,3.71388312626244,3.99177923307168
"Gene_509",6.21762710653292,6.00729887030338,5.89736734699128,6.5577756505325,6.0798048555484,6.18266609816453,5.91379170088616,5.58286132568821,6.30858197822571,6.64661185801732,6.3548347991645,6.90918870500694,5.95784794145582,6.1514048037235,6.77158817829591,5.89694125675262,5.79821001326223,6.36508394926915,6.34611330599164,7.04433753672973,6.08151071224544,5.86844552319358,6.61290692313732,6.3168765902479,6.16756782066515,6.18969707812266,6.59249641159947,5.71236956426207
"Gene_510",6.16527252777154,5.4822726314331,5.45354351505815,6.12027041985992,5.41683882092971,6.52945908526919,6.78412710447048,6.14036063645504,5.78416268979736,5.47791770403041,6.28922488455815,6.17636881139257,5.41894161505814,6.30165952363262,6.39023878390282,6.59767625819814,6.10227862701589,5.88146464424066,6.2996563638955,6.43052132087715,5.61717463707444,5.08498622955294,5.39426179516431,5.94233736529603,6.04592469147567,6.06239126809294,5.84661754881376,5.80896582895038
"Gene_511",6.08027232395768,4.72451811355324,6.36350860236586,4.53509752555265,5.89188547612921,4.41185190271087,6.37876349669443,4.35039844100414,5.82190306150329,4.43606478612752,6.17480031451378,4.24291352726451,6.26537431273672,4.57870615187638,5.55357299412002,3.76064328774157,5.19702912595074,4.11828609026388,5.7776019361433,4.28451695720657,6.01567255940919,4.45527016492079,5.83283251939139,4.77049206021203,5.75375800880474,4.0253113172704,5.16475220275625,4.65527235948733
"Gene_512",6.12317775518397,5.53750477256768,6.63808313854442,5.6372361846525,6.0931491234494,5.76690735421638,7.15773632316428,5.69027870664873,5.56769524141773,6.1714020860046,6.18522864007611,6.28192147847164,5.76003048386562,6.13603738539117,6.05822215002648,6.70551777662679,5.8800516211465,6.87491316305212,6.54292971892397,6.31581574967534,6.14076499601334,6.36220105452333,5.57981079260437,7.24257258737321,6.84889395267503,6.11180081825529,6.1037675879794,5.71466725470632
"Gene_513",7.15270314097939,6.82284590000205,7.50971320734474,6.59178503402183,6.91013821719618,6.20063351018657,7.31416843478155,6.70586207014031,7.18126782225275,6.85689454096967,6.86768241088477,6.67134291354852,7.02200973211072,6.66464218921383,6.31345205244444,6.27819692818674,6.50571340831991,7.38592229820128,6.83082970134256,6.92989812313068,7.03306265200662,7.04305883238488,6.83258245509382,7.53766030202184,6.43424497468973,6.28005106481594,6.76068317358677,6.20448930677858
"Gene_514",6.27772376029977,6.51179936074184,6.25602930002645,6.26922289718683,5.61941460008167,5.8857810691929,6.1022266954414,5.67249412413096,6.00446120380267,6.03680454044682,6.61459447423367,6.76588331815704,6.16049940044135,5.95740499121889,6.80904097465135,6.34556461709407,6.69131353208289,6.37694750927786,6.27165715360259,6.21277543525791,6.47464927989242,7.15751550404714,6.51476665500884,6.26423744598476,6.42970799112011,6.05777206750877,6.48235678169917,6.52234880388252
"Gene_515",4.93508677792011,5.01360570611203,5.27608445424454,5.3089432010925,5.55173210693587,5.39071480129371,6.16865377685225,5.50258751979265,4.66723171296771,5.52010657846738,5.87028462279663,5.3923775491759,5.36710923432437,5.27338602106808,5.27006924152215,4.94346286841582,5.68390596978379,5.00657242490231,6.20615153178903,5.12250879643885,5.37534848999464,5.69721418260189,4.97249276437952,5.5203089290809,5.17655917248628,6.08363657705898,5.77242330294863,6.22404438882466
"Gene_516",5.90807710345823,5.44923861173368,4.30028148533034,5.18824230454823,5.32907772596047,5.22577307349806,5.15377734717848,5.1303448930864,5.68608918698755,5.70501441886764,5.29850802146202,5.56293402806129,5.40507031125308,5.22561848848294,5.27728455013759,4.90050516178528,5.14708905667372,5.76618493578372,6.50740310217359,5.31388995483793,4.70447336716538,5.22123692400927,4.83596780357663,5.35505906803366,5.41351537270103,5.36773463566022,5.10546388814651,5.56918912728551
"Gene_517",5.84684278668641,5.93866105726385,5.45670371376166,5.3717888509973,6.29616258465909,6.03931877567873,6.08174854741248,5.8330385702334,5.45724254955573,5.09957116829572,6.09388487990412,5.77154770377101,6.08302115131973,5.14701626616203,5.8845597479126,5.80540623733543,6.1732219715654,5.83877285864361,6.81033831623997,5.21582586920027,6.25534285097951,6.28916738285934,6.78408668282295,5.93215099579664,6.51630349665026,5.79249197161073,5.66743392862866,6.24627476724256
"Gene_518",6.73437703131072,6.36719147951417,6.36981738974027,5.98072266951017,6.27091085590053,6.4085785270863,6.592514445372,6.243137250531,6.08896826523373,6.48496860967105,6.61355940557534,6.20322856194112,6.52036081922727,6.13091505224424,5.54708911466934,6.15044383312529,6.46647820972125,6.5529134132281,6.06823283169231,5.91068179459001,5.9681619449659,5.95292629379257,6.61527842693243,5.81231203470292,6.51040868207276,5.61052427040466,6.7703353719947,6.63732272867791
"Gene_519",4.93437038046951,5.64280236529739,5.03791013473216,5.18014579278133,5.68647470004106,4.52445478789454,4.52802802399742,5.2402793465996,5.77432078727267,4.96394184543168,5.1445280019433,4.58601891976732,4.9478180100043,4.9252767168417,5.48853055546752,4.71232622098637,4.89282268652045,4.58760834243028,4.55585436551862,4.53344473199768,4.60910583166113,4.9326015201613,4.81564994619914,4.34143349324048,4.32465685430789,4.15939322274735,4.68107654425904,5.35727692936881
"Gene_520",6.1268337413497,5.95697679928552,6.3350827630898,5.38362106273319,5.88596759341385,6.04951537220659,5.19102059109033,5.79537006660869,5.65338200975463,5.61928527947458,5.48780804384217,5.33518500461853,5.70175489323278,5.70556435674959,5.89190174286467,5.70401720932298,5.66485779554392,6.26038504082993,6.89736861416483,5.70032371256698,5.87503934735306,6.14794739241761,5.48832419857614,6.65419070111612,5.78684078124457,5.39816557419562,5.51702108732123,5.68999335291642
"Gene_521",6.78002862956246,7.37820999367627,6.93329803890215,7.05228968164836,7.05165848174563,6.48743261429266,6.54596140569533,7.06683446545801,6.57709712618941,6.86978597483665,7.1954777485126,6.79455495916906,6.77836149607559,7.2247224119451,6.65488355600717,7.15111171224097,7.02720179716615,7.24560220252328,6.89042475441619,6.81641166561337,6.82499757024521,7.16461216904661,6.72086910454955,7.00861412047867,7.06681517759319,5.94660018574961,7.26318689496253,6.94637285495069
"Gene_522",5.65434740395969,6.09477092933727,6.5499258175449,5.63800207691854,6.51767359282823,5.21473146744527,5.13917539046216,5.55549961343644,5.35044873568622,5.41804944346387,5.37621579061363,6.11312132031463,5.87002571892796,6.19064607459203,5.99721720558948,6.26916126422088,6.10317585369202,5.89888249815449,5.84643510935841,5.16752426252658,6.12543199520693,6.96654654927155,5.35066373892781,5.47892608121318,5.07487229446163,5.89762368534625,5.55701267609275,5.68394024699648
"Gene_523",5.21659702358788,4.79180989249578,5.10771898565425,5.49003202623033,4.20007133152722,4.53634344579227,5.8532455689826,5.16968186849641,5.19394520871001,4.92973870204331,5.87095403706999,5.3554155348917,5.99155656575787,5.33480262837169,4.79370110088223,4.90113022300339,5.56046299859431,5.40367860713236,5.17084108680879,5.21656058062717,5.86946153024767,5.70227416773901,5.20092046491562,5.5091685955896,5.39636786653069,5.15072577430835,5.31726100588591,5.39891330644136
"Gene_524",5.38834636267788,5.976798616641,5.58045207087986,4.82171294188369,5.88259479088389,5.73694715193067,5.8215993196524,5.76013162005922,5.71790137937575,6.38050954126636,5.5963482958114,5.79580813425655,5.52418105375979,5.64115072216761,6.05279798962355,5.84340514277326,5.49266152590229,5.63311488533693,5.42380011991277,5.7151642469442,5.50059665141739,5.62767227335431,5.52295531987812,5.42259786210529,5.55683904935252,6.00726625393507,5.92869724826366,5.3572524926769
"Gene_525",7.19058917869233,7.43100784696903,7.29944745404463,6.78287363777099,7.26904253430767,6.82007862246485,6.80683709535741,7.06758696000283,7.52856460338093,7.2450802351672,6.73615324410076,7.14847102788797,7.45272670022092,7.15173025685263,7.40512699408363,7.06936151156173,6.94535306376939,6.21999627300141,7.74682851213092,7.59093699253083,7.00521906155517,7.54500836470388,7.35442044324128,6.84723052554463,6.82882562943092,7.33106989891224,7.04859211760327,7.74334495068448
"Gene_526",6.66566240546715,9.20808164379104,5.87574743795516,9.24649734833799,6.59000042590535,8.43918733246035,6.12676263749699,9.64677910184089,7.18538515718325,9.27228854134355,6.46642004245228,8.66498946476372,6.81444847141073,9.09150990157172,6.65181605121747,9.13117868359975,6.71618324921762,8.72808870290748,6.36133891557672,9.14469339780286,6.43356831612069,9.88508537021274,6.64998008694035,8.93875037418725,6.91820471083936,10.1033632803914,6.80362221774742,8.95959781518026
